Врач-терапевт;Нижний Тагил;ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ СВЕРДЛОВСКОЙ ОБЛАСТИ «ПСИХИАТРИЧЕСКАЯ БОЛЬНИЦА № 7» (ГБУЗ СО «ПБ №7»);
Водитель ломовоза манипулятора;Екатеринбург;ТрансЛом;Водительское удостоверение категории BC, Грузовой транспорт, Водительское удостоверение категории BCE, 
Руководитель IT проектов по Информационной Безопасности;Екатеринбург;Уральский центр систем безопасности;Информационная безопасность, Системная интеграция, ТЭК, MS Project, Управление проектами, Управленческие навыки, Ведение переговоров, Работа в команде, Деловая переписка, Информационные технологии, 
Продавец-кассир (Екатеринбург, Санаторная, 1);Екатеринбург;Пятёрочка;
Водитель-экспедитор;Екатеринбург;Русский холод;Водительское удостоверение категории BC, Знание устройства автомобиля, 
Менеджер отдела продаж автомобилей с пробегом (Щербкова);Екатеринбург;Автобан;
Технолог;Первоуральск;ГБУЗ СО ОСПК;AutoCAD, Компас-3D, Компас, Mathcad, Слепая печать, 
Продавец-кассир (Нижний Тагил, Черных, 46А);Нижний Тагил;Пятёрочка;
Администратор магазина (Каменск-Уральский, Алюминиевая, 66);Каменск-Уральский;Пятёрочка;
Инженер по системам автоматизированного проектирования;Екатеринбург;Уральский завод гражданской авиации;Компас-3D, AutoCAD, АСКОН, SolidWorks, Навыки межличностного общения, MS Outlook, Компас, нормативно-техническая документация, Compass 3D, Проектная документация, Проектно-конструкторская деятельность, Консультирование, Аналитические способности, Деловая переписка, Точность и внимательность к деталям, Обучение персонала, SQL, 
Контролер управления в Леруа Мерлен;Екатеринбург;Леруа Мерлен;
Рабочий по комплексному обслуживанию зданий / Плотник;Екатеринбург;ИНВЕСТСТРОЙ;Ответственность, 
Начальник отдела материально-технического обеспечения;Краснотурьинск;Полиметалл;Складской Учет, 1С: Предприятие 8, Пользователь ПК, 1С: Склад, Учет материалов, 
Менеджер по продажам товаров для красоты и здоровья;Екатеринбург;PRIME CALL (SPP Solutions Ltd);Телефонные переговоры, Консультирование, Обучение персонала, Прием и распределение телефонных звонков, Пользователь ПК, 
Инженер технической поддержки;Екатеринбург;МОТИВ, телекоммуникационная группа;TCP/IP, OC MS Windows, Microsoft, Active Directory, ITIL, ITSM, MS Office, Администрирование сетевого оборудования, 
Слесарь-монтажник;Екатеринбург;ИНВЕСТСТРОЙ;
Консультант торгового зала;Нижний Тагил;Строительный Двор;
Инженер по БРЭО;Екатеринбург;Уральский завод гражданской авиации;
Менеджер проектов;Екатеринбург;РОСЭК;
Медицинский статистик;Екатеринбург;ГАУЗ Городская больница №1 им. Г.И. Дробышева г. Магнитогорск;Должностные инструкции, Творческое мышление, Пользователь ПК, Умение планировать, 
Специалист по обработке входящих обращений;Екатеринбург;Правовой Информационный Центр;Ответственность, Исполнительность, Аналитический склад ума, 
Сервис- менеджер (кладовщик);Екатеринбург;Люкс Вода;
Директор магазина (посёлок городского типа Шаля, улица Ленина, 47);Шаля;Пятёрочка;
Ведущий инженер по БРЭО;Екатеринбург;Уральский завод гражданской авиации;
Менеджер по работе с клиентами (без поиска);Екатеринбург;Правовой Информационный Центр;
Региональный представитель по продажам;Нижний Тагил;Уралэнерго;
Заместитель директора по закупкам;Екатеринбург;Содружество, Группа компаний;
Руководитель отдела продаж (фармацевтика);Екатеринбург;ПромСредМаш;Поиск и привлечение клиентов, Холодные продажи, Заключение договоров, Развитие продаж, Планирование продаж, Мобильность, Проведение переговоров, Аналитика продаж, Управление командой, Развитие ключевых клиентов, Клиентоориентированность, 
Производитель работ;Екатеринбург;КМ-Центр;Техническая грамотность, организаторские способности, 
Водитель;Екатеринбург;СК ИНТЕГ;Автомобильные грузоперевозки, Водительское удостоверение категории BCE, 
Директор филиала;Нижний Тагил;ГК PRO;Управление персоналом, Управление продажами, Ведение переговоров, Управление проектами, Организаторские навыки, Оптимизация бизнес-процессов, Руководство коллективом, Управление производством, Ориентация на результат, Управленческие навыки, Командообразование, Анализ финансовых показателей, Оперативное планирование, Управление затратами, Взаимодействие с контрольными органами, Управление эффективностью, Контроль исполнения решений, Административное управление, Системный подход, 
Инженер КИПиА;Верхняя Пышма;Завод АСД-электрик;Чтение электросхем, Монтаж оборудования, Производство пусконаладочных работ, Электрические системы и слаботочные системы, 
Кладовщик (г. Кушва);Кушва;СК ИНТЕГ;1С: Склад, 1С: Документооборот, 
Ведущий финансовый консультант;Нижний Тагил;Банк ВТБ (ПАО);
Продавец-кассир (Первоуральск, Сакко и Ванцетти, 12);Первоуральск;Пятёрочка;
IOS-разработчик;Екатеринбург;Центр Высоких Технологий;
Руководитель отдела по проектированию ВЛ;Екатеринбург;Уральский завод металлоконструкций;
Провизор - фармацевт в новую аптеку (ул. Гагарина, 33);Екатеринбург;Живика, аптечная сеть;
Администратор магазина (Первоуральск, улица Орджоникидзе, 52);Первоуральск;Пятёрочка;
Администратор магазина (посёлок городского типа Бисерть, улица Ленина, 44);Бисерть;Пятёрочка;
Провизор - фармацевт в аптеку (г. Верхний Тагил);Верхний Тагил;Живика, аптечная сеть;
Аналитик;Екатеринбург;КБ «Уральский банк реконструкции и развития» (УБРиР);MS SQL, MS Excel, 
Кладовщик;Екатеринбург;Группа Компаний «Линия7»;
Курьер Пеший/Водитель;Екатеринбург;ЦентрПроф;
Водитель электропогрузчика/ричтрака;Екатеринбург;Группа Компаний «Линия7»;Работа с ТМЦ, управление электропогрузчиком, управление ричтраком, 
Системный аналитик;Екатеринбург;ХОСТ, Группа компаний;
Приемосдатчик;Екатеринбург;Транслон;WMS, 1С: Склад, Складская логистика, Складской Учет, Складской документооборот, 
Машинист экскаватора;Екатеринбург;СК ИНТЕГ;Водительское удостоверение категории BCE, Знание устройства автомобиля, 
Помощник юриста (начинающий специалист);Екатеринбург;Правовой Информационный Центр;
Мойщик автомобилей (Вторчермет);Екатеринбург;Автобан;
Администратор магазина (Нижняя Тура, Усошина, 1А);Нижняя Тура;Пятёрочка;
Директор магазина (посёлок городского типа Бисерть, улица Ленина, 44);Бисерть;Пятёрочка;
Продавец-кассир (Среднеуральск, Строителей, 8А);Среднеуральск;Пятёрочка;
Полевой специалист;Екатеринбург;Шлюмберже;
Продавец (работник торгового зала) - АШАН ТЦ КАРНАВАЛ;Екатеринбург;АШАН Ритейл Россия;Умение работать в команде, Контроль сроков годности, Проведение инвентаризаций, 
Продавец-консультант в салон сотовой связи;Верхотурье;МОТИВ, телекоммуникационная группа;
Слесарь-электрик по ремонту электрооборудования локомотивов 4-6 разряда;Нижний Тагил;СинараПромТранс;
Специалист по обслуживанию клиентов;Екатеринбург;СКБ-Банк;
Заместитель технического директора (порошковая металлургия);Екатеринбург;Люди Дела;Управление производством, AutoCAD, Охрана труда и техника безопасности, Компас-3D, Управление производственным персоналом, металлургия, Нанотехнологии, инновации, 
Продавец-универсал (Волчанск ул. Карпинского 23);Волчанск (Свердловская область);МАГНИТ, Розничная сеть;
Финансовый консультант;Екатеринбург;Ренессанс Жизнь, Страхование Жизни;Консультирование, Пользователь ПК, Грамотная речь, Деловое общение, Грамотность, Консультирование клиентов, Ведение переговоров, 
Территориальный торговый представитель;Екатеринбург;FIT / Finch Industrial Tools Russia;Навыки продаж, Активные продажи, Ведение переговоров, Поиск и привлечение клиентов, Развитие продаж, Прямые продажи, Навыки переговоров, Работа с существующей базой клиентов, Коммуникабельность, Ориентация на результат, Пользователь ПК, Навыки презентации, Активность, Работа с дебиторской задолженностью, Деловой этикет, 
Ведущий менеджер по продажам (образовательные услуги);Екатеринбург;Кадровый центр STAFF-Профи;продажи услуг, Активные продажи, Обучение и развитие, Грамотная речь, 
Медицинский лабораторный техник;Екатеринбург;Ситилаб, Научно-методический центр клинической лабораторной диагностики;Лабораторная диагностика, ИФА-диагностика, 
Главный эксперт производственно-диспетчерской группы (Харасавэй);Екатеринбург;Газстройпром;AutoCAD, MS PowerPoint, Гранд-смета, DocsVision, MS Visio, 
Специалист службы поддержки клиентов;Екатеринбург;Жилплощадь;Грамотная речь, Деловое общение, Работа в команде, входящие звонки, Ведение переговоров, Корпоративная этика, Пользователь ПК, Телефонные переговоры, Клиентоориентированность, Работа с жалобами клиентов, Грамотность, Управление временем, 
Врач клинической лабораторной диагностики (Биолог);Екатеринбург;Ситилаб, Научно-методический центр клинической лабораторной диагностики;ИФА-диагностика, Биохимическая диагностика, Гематология, Лабораторная диагностика, Микроскопия, Общий анализ крови, 
Специалист по технической защите информации;Екатеринбург;ОКБ Новатор;Информационная безопасность, Технические средства информационной защиты, MS SQL, Подготовка презентаций, 
Оператор колл-центра;Екатеринбург;PRIME CALL (SPP Solutions Ltd);входящие звонки, Консультирование клиентов по телефону, оформление заказов, работа с физическими лицами, 
Медицинский лабораторный техник (ПЦР-ковид);Екатеринбург;Ситилаб, Научно-методический центр клинической лабораторной диагностики;Лабораторная диагностика, ПЦР-метод, работа с Covid, 
Слесарь-сборщик металлоконструкций;Екатеринбург;Группа СВЭЛ;Монтаж металлоконструкций, Сварочные работы, Чтение чертежей, 
Складской рабочий;Екатеринбург;Группа Компаний «Линия7»;Пользователь ПК, Умение работать в команде, Складской Учет, 1С: Склад, 
Юрисконсульт по земельно-имущественным отношениям;Екатеринбург;Салюс;
Юрисконсульт отдела выездного взыскания;Екатеринбург;КБ «Уральский банк реконструкции и развития» (УБРиР);Взыскание задолженности, 
Менеджер тендерного отдела;Екатеринбург;Радуга, Управляющая компания;MS Outlook, Участие в Тендерах, Документальное сопровождение, Умение работать в команде, Электронный документооборот, 
Инженер-проектировщик раздела ОВиК;Екатеринбург;Люди Дела;Ведение переговоров, Управление проектами, 
Директор филиала (индустриальное питание);Екатеринбург;КорпусГрупп;
Директор теплосетевой компании;Екатеринбург;Атомстройкомплекс;
Монтажник металлоконструкций;Богданович;Вертикаль;
Менеджер по закупу;Екатеринбург;Компания Ю-Терм (ООО Ю-Терм Регионы);1С: Торговля и склад, MS Outlook, 1С: Торговля, Закупки, 
Провизор - фармацевт в аптеку (г. Верхняя Пышма);Верхняя Пышма;Живика, аптечная сеть;
Асессор-тестировщик;Екатеринбург;Яндекс;
Водитель-экспедитор категории Е;Екатеринбург;GLT;Ответственность, 
Продавец-кассир;Екатеринбург;Группа Компаний «GreenSpark»;Навыки продаж, Пользователь ПК, B2B Продажи, 1С: Торговля и склад, 
Заведующий здравпунктом;Екатеринбург;Федеральное государственное бюджетное образовательное учреждение высшего образования Уральский государственный юридический университет;Медицинская документация, Сертификация, Деловая коммуникация, 
Монтажник металлоконструкций;Сысерть;Вертикаль;
Middle Android разработчик (на удаленку);Екатеринбург;Cellar door;Git, Android, Java, PHP, UML, 
Директор филиала;Екатеринбург;КорпусГрупп;
Монтажник металлоконструкций;Большой Исток;Вертикаль;
Продавец-кассир (Екатеринбург, Циолковского, 73);Екатеринбург;Пятёрочка;
Асессор-тестировщик;Нижний Тагил;Яндекс;
Монтажник металлоконструкций;Верхняя Пышма;Вертикаль;
Продавец-консультант (г. Каменск-Уральский);Каменск-Уральский;Сеть магазинов цифровой и бытовой техники DNS;
Слесарь КИПиА (Электроник);Екатеринбург;Шлюмберже;
Директор магазина Магнит-Косметик (Рудный р-н);Екатеринбург;МАГНИТ, Розничная сеть;
Менеджер по продажам (светопрозрачные конструкции);Екатеринбург;Атомстройкомплекс;Поиск и привлечение клиентов, Активные продажи, Клиентоориентированность, Документальное сопровождение, Сопровождение клиентов, 
Unity developer;Екатеринбург;Panoramik;Unity, C#, Android, Английский язык, Mac Os, 
Менеджер по продажам (светопрозрачные конструкции);Березовский (Свердловская область);Атомстройкомплекс;Активные продажи, Поиск и привлечение клиентов, Телефонные переговоры, Грамотная речь, Клиентоориентированность, 
Системный аналитик ERP Syteline (удаленно);Екатеринбург;Группа СВЭЛ;ERP, Syteline, Оптимизация бизнес-процессов, Управление проектами, Системный анализ, 
Региональный представитель по продажам грузовых автомобилей FUSO;Екатеринбург;DAIMLER KAMAZ RUS;Активные продажи, Прямые продажи, B2B Продажи, Навыки презентации, Управление продажами, CRM, Клиентоориентированность, Поиск и привлечение клиентов, Региональное развитие, Знание устройства автомобиля, опыт в продажах среднетоннажных грузовых автомобилей, 
Инженер технадзора;Екатеринбург;Атомстройкомплекс;
Инженер отдела снабжения;Екатеринбург;СК ИНТЕГ;Закупки, Закупка товаров и услуг, Заключение договоров, Работа с поставщиками, 1С: Склад, 
Мастер строительного участка;Екатеринбург;Ремонтно-Строительная группа;
Врач-хирург;Первоуральск;Челябинский Трубопрокатный Завод, (ЧТПЗ);
Специалист по консультированию пользователей в 1С;Арамиль;Солид, Группа компаний;1С: Бухгалтерия, 1С: Управление Производственным Предприятием, Грамотная речь, Подготовка презентаций, Деловая коммуникация, 
Ведущий менеджер проекта вторично-материальных ресурсов;Екатеринбург;Спецавтобаза, ЕМУП;Сопровождение клиентов, Документооборот, Организация мероприятий, Проектирование, Отчет о прибылях и убытках, Маркетинговые исследования, Организация выставок, Опыт на рынке вторичных ресурсов, 
Разработчик на Unreal Engine (middle);Екатеринбург;JetStyle;
Торговый представитель;Екатеринбург;Горшков, Группа компаний;Поиск и привлечение клиентов, Ведение переговоров, Проведение презентаций, Работа в команде, Консультирование клиентов, 
Инженер-сметчик;Екатеринбург;АДС СпецСтрой;Гранд-смета, AutoCAD, Сметы, Строительство, Составление смет, Гражданское строительство, Договоры подряда, 
Front-end разработчик (React.js / React Native);Екатеринбург;КАРИ;JavaScript, Less, CSS3, HTML5, Git, Sass, jQuery, React, 
Специалист по охране труда и пожарной безопасности;Екатеринбург;Стройэнергохолдинг;
Монтажник металлоконструкций;Дегтярск;Вертикаль;
Аналитик 1С на внедрение крупных проектов;Екатеринбург;Диалог Информационные Технологии;
Инженер-испытатель;Екатеринбург;Группа СВЭЛ;
Back-end разработчик / Node.js;Екатеринбург;КАРИ;JavaScript, Node.js, MongoDB, REST, Git, MS SQL, TypeScript, 
Site Reliability Engineer (SRE) Adtech;Екатеринбург;Тинькофф;MongoDB, Linux, 
Специалист контакт-центра;Екатеринбург;Медицинские технологии;Консультирование клиентов по телефону, Деловая коммуникация, работа с ПК, усидчивость, терпение, входящие звонки, исходящие звонки, 
Инженер-сметчик (общестроительные работы);Екатеринбург;Атомстройкомплекс;
Менеджер по продажам (строительные материалы и услуги);Екатеринбург;Атомстройкомплекс;
Менеджер по развитию клиентов;Екатеринбург;Абак-Пресс;телефонные продажи, B2B Продажи, Деловая переписка, Работа с возражениями, Ведение клиентской базы, CRM, MS Outlook, Навыки продаж, Аналитический склад ума, 
Приемосдатчик отгрузки, кладовщик;Березовский (Свердловская область);Смайли;Инвентаризация, Комплектация, продукты питания, 
Инженер строительного контроля в Службу заказчика;Екатеринбург;Малышева 73;
Продавец-кассир (Екатеринбург, Краснолесья, 54);Екатеринбург;Пятёрочка;
Инженер ПТО;Екатеринбург;Фонд Радомир;Уверенный пользователь ПК, Грамотность, Работа в команде, Ответственность, опыт работы в ЖКХ, AutoCAD, Ведение отчетности, 
Водитель штабелера;Екатеринбург;Смайли;перемещение грузов, Контроль сроков годности, Работа с ТМЦ, Ответственное хранение, Приемка груза, 
Ведущий экономист службы по финансовому мониторингу;Екатеринбург;КБ «Уральский банк реконструкции и развития» (УБРиР);Работа в команде, Организаторские навыки, Банковское право, Ориентация на результат, Умение работать в команде, 
Офис-менеджер (Хозяйка/Хозяин офиса);Екатеринбург;JessNail;Прием и распределение телефонных звонков, Обеспечение жизнедеятельности офиса, Деловая переписка, Организация деловых поездок, Бронирование билетов, Работа с оргтехникой, Управление документооборотом, Бронирование гостиниц, 
Региональный менеджер по продажам;Екатеринбург;СИММЕТРИЯ;Развитие продаж, Региональное развитие, B2B Продажи, Ведение переговоров, Активные продажи, Поиск и привлечение клиентов, Развитие ключевых клиентов, Навыки продаж, 
Водитель ричтрака (высотного штабелера) г. Березовский;Березовский (Свердловская область);Смайли;
Ведущий инженер-проектировщик ОВ;Екатеринбург;Атомстройкомплекс;AutoCAD, MS Movie Maker, MS Publisher, 
Специалист технической поддержки;Нижний Тагил;Система Геткурс;
Агент группы активных продаж (b2c);Новоуральск;К Телеком,ООО;
Менеджер по тендерам B2B (изделия из нержавеющей стали);Екатеринбург;Практик-Центр;Тендеры, Пользователь ПК, Документальное сопровождение, подготовка документов для участия в тендерах, 
Райтер\автор (Сфера ИБ);Екатеринбург;Айдеко;Информационная безопасность, Работа в команде, Технические средства информационной защиты, Информационные технологии, Копирайтинг, Грамотная речь, 
Слесарь-сантехник (Ботаника);Екатеринбург;Финансы и Право;Ремонтные работы, Слесарные работы, 
Грузчик-комплектовщик;Екатеринбург;Транслон;Работа в команде, Складской Учет, 
Oracle разработчик;Екатеринбург;КБ «Уральский банк реконструкции и развития» (УБРиР);Oracle Pl/SQL, SQL, ORACLE, Обучение и развитие, Креативность, 
Агент;Екатеринбург;К Телеком,ООО;
Главный специалист Отдела оперативных проверок и служебных расследований;Екатеринбург;МЕТКОМБАНК;
BIM-координатор;Екатеринбург;Атомстройкомплекс;
Кладовщик (вахта);Екатеринбург;ЭнергоСтрой;
Менеджер отдела продаж;Екатеринбург;Брайт парк;
Главный специалист в отдел рецензирования технической документации;Екатеринбург;НПО автоматики;
Руководитель дополнительного офиса (менеджер по продажам);Ирбит;ПК НАРОДНЫЙ КАПИТАЛ;Ирбит, 
Водитель такси на автомобиле парка;Екатеринбург;ЦентрПроф;
Диспетчер производства;Екатеринбург;Региональный Центр Лазерных Технологий;Производственное планирование, 1С: Производство, 1С: Документооборот, MS Excel, MS Word, 
Руководитель группы по защите информации;Екатеринбург;Экстрим про;
Менеджер по продажам (строительные материалы и услуги);Березовский (Свердловская область);Атомстройкомплекс;
Team lead в разработку пользовательского CRM Я.Маркета;Екатеринбург;Яндекс;Java, SQL, Java SE, 
Ревизор;Екатеринбург;Строительный Двор;Инвентаризация, Учет товаров, Проведение ревизий, Проведение инвентаризаций, Складской Учет, 
Главный бухгалтер;Екатеринбург;ПК НАРОДНЫЙ КАПИТАЛ;Налоговая отчетность, Бухгалтерская отчетность, 1С: Бухгалтерия, Консультант плюс, 1С: Предприятие 8, 
Руководитель отдела эксплуатации бизнес приложений;Екатеринбург;Холдинг «Аэропорты Регионов»;
Директор магазина (Екатеринбург, Грибоедова, 8);Екатеринбург;Пятёрочка;
Врач-ревматолог;Екатеринбург;ИНВИТРО;
Специалист Управления информационных систем (отдел разработки ПО);Каменск-Уральский;Трубная Металлургическая Компания;WCF, WPF, C#, MS Visual Studio, MS SQL Server, 
Руководитель строительных проектов;Екатеринбург;БИЗНЕС-ПАРК ДЕЛОВОЙ КВАРТАЛ;Сопровождение строительства, Производство строительно-монтажных работ, Гражданское строительство, Управление проектами, AutoCAD, Управление персоналом, Документальное сопровождение, Взаимодействие с разрешительными органами, Строительный контроль, Строительство, 
Работник торгового зала (район ЖД вокзала);Екатеринбург;Филиал «Мегамарт» АО Дикси Юг;
Геодезист в службу генподрядчика;Екатеринбург;Атомстройкомплекс;
Заведующий в новую аптеку (ул. Белоярская, 19);Екатеринбург;Живика, аптечная сеть;
RDI Specialist (Ekaterinburg);Екатеринбург;Филиал Новарктик Снс в г. Москве;Project management, Английский язык, Проектирование, Tekla BIM, Проектирование зданий и сооружений, Проектирование металлоконструкций, AutoCAD, Data Analysis, 
Продавец-кассир (Кушва, Коммуны, 41);Кушва;Пятёрочка;
Junior PHP-разработчик;Екатеринбург;Броневик;JavaScript, HTML, CSS, ООП, SQL, PHP, 
Провизор - фармацевт в новую аптеку (ул. Космонавтов, 49);Екатеринбург;Живика, аптечная сеть;
Старший инженер отдела технического сопровождения;Екатеринбург;КБ «Уральский банк реконструкции и развития» (УБРиР);Работа в команде, Умение работать в команде, Организация презентаций, Деловое общение, Прикладное ПО, сетевые протоколы, 
Разработчик Java;Екатеринбург;Экстрим про;
Руководитель группы продаж;Екатеринбург;СИММЕТРИЯ;Обучение персонала, Планирование продаж, Управление работой с ключевыми клиентами, Активные продажи, Холодные продажи, 
Машинист козлового крана;Екатеринбург;Строительный Двор;
Врач-невролог терапевтическое отделение;Екатеринбург;БУ Березовская районная больница;Деловая этика, Работа в команде, Корпоративная этика, MS Publisher, Ведение документации, 
Контролер сборочно-монтажных и ремонтных работ, 5 разряда;Екатеринбург;ОКБ Новатор;Контроль качества, 
Инженер по снабжению;Екатеринбург;НПО автоматики;Деловая переписка, 1С: Предприятие 8, Закупки, 1C: Бухгалтерия, Логистика поставок, 
Монтажник стальных и железобетонных конструкций;Екатеринбург;Ремонтно-Строительная группа;
Врач-фтизиатр;Сухой Лог;ГБУЗ СО Сухоложская районная больница;
Провизор - фармацевт в новую аптеку (ул. Белоярская, 19);Екатеринбург;Живика, аптечная сеть;
Специалист технической поддержки;Новоуральск;Система Геткурс;
Врач общей практики;Екатеринбург;БУ Березовская районная больница;Пользователь ПК, Предпечатная подготовка, Умение работать в команде, Грамотность, Статистический анализ, 
Инженер-технолог;Екатеринбург;НПО автоматики;
Участковый уполномоченный полиции;Первоуральск;ОМВД России по г. Первоуральску;Пользователь ПК, Умение работать с людьми, Деловая переписка, Деловое общение, Работа с большим объемом информации, Делопроизводство, Умение работать в команде, 
"Охранник (ТЦ ""Депо"")";Нижний Тагил;Master-Staff Group;
Специалист технической поддержки;Первоуральск;Система Геткурс;
Продавец-кассир (Артемовский, Чернышева, 24);Артемовский;Пятёрочка;
Заместитель директора магазина (Екатеринбург, улица Начдива Васильева, 3);Екатеринбург;Пятёрочка;
Специалист по охране труда;Екатеринбург;Атомстройкомплекс;
Слесарь-наладчик;Екатеринбург;Атомстройкомплекс;Пользователь ПК, 
Продавец-кассир (Ирбит, Орджоникидзе, 63);Ирбит;Пятёрочка;
Врач-детский эндокринолог;Екатеринбург;БУ Березовская районная больница;Поиск информации в интернет, Сбор и анализ информации, Умение работать в коллективе, 
Заместитель директора магазина (посёлок городского типа Тугулым, Дорожная улица, 2);Тугулым;Пятёрочка;
Машинист дорожно-строительных машин (каток, дорожная фреза, асфальтоукладчик, экскаватор-погрузчик);Березовский (Свердловская область);Атомстройкомплекс;Умение работать в команде, Водительское удостоверение категории BC, MS Paint, Водительское удостоверение категории A, Гибкость, 
Администратор магазина (посёлок Светлый, Центральная улица, 1Б);Сухой Лог;Пятёрочка;
Медицинская сестра детского сада с. Теги;Екатеринбург;БУ Березовская районная больница;Работа с большим объемом информации, Работа с возражениями, 
Бетонщик;Екатеринбург;Ресурс Групп;
Слесарь-наладчик;Березовский (Свердловская область);Атомстройкомплекс;Пользователь ПК, 
Врач общей практики (участковая больница с. Саранпауль);Екатеринбург;БУ Березовская районная больница;Умение работать в команде, 
Провизор - фармацевт в новую аптеку (ул. Металлургов, 87, МЕГА-ИКЕЯ);Екатеринбург;Живика, аптечная сеть;
Специалист по продажам и работе с клиентами E1.ru;Екатеринбург;Сеть городских порталов Hearst Shkulev Digital;
Уборщик служебных помещений;Екатеринбург;Промэлектроника, Научно-производственный центр;
Машинист башенного крана;Екатеринбург;Атомстройкомплекс;
Менеджер по продажам;Екатеринбург;Абак-Пресс;B2B Продажи, Активные продажи, CRM, Телефонные переговоры, Ориентация на результат, 
Директор магазина (посёлок Светлый, Центральная улица, 1Б);Сухой Лог;Пятёрочка;
Электрогазосварщик (инженерные сети);Екатеринбург;Атомстройкомплекс;
Инженер САПР (техническая поддержка);Екатеринбург;Уралхиммаш;
Оператор электропогрузчика/старший кладовщик;Екатеринбург;Профессиональные Биотехнологии;Пользователь ПК, 1С: Склад, Приемка груза, Контроль сроков годности, 1С: Документооборот, 
Специалист технической поддержки;Каменск-Уральский;Система Геткурс;
Водитель-экспедитор с категорией Е;Екатеринбург;Спарта;Водительское удостоверение категории BCE, 
Продавец-кассир (Каменск-Уральский, Кунавина, 4);Каменск-Уральский;Пятёрочка;
Заместитель директора магазина (посёлок Светлый, Центральная улица, 1Б);Сухой Лог;Пятёрочка;
Монтажник ПВХ и AL конструкций;Екатеринбург;Атомстройкомплекс;
Инженер (начинающий специалист);Екатеринбург;Группа СВЭЛ;ЕСКД, Компас-3D, SolidWorks, Проектно-конструкторская деятельность, Разработка проектной документации, AutoCAD, Контроль качества, Управление качеством, 
Врач-инфекционист;Сухой Лог;ГБУЗ СО Сухоложская районная больница;
Специалист технической поддержки;Ирбит;Система Геткурс;
Машинист укладчика асфальтобетона;Екатеринбург;Атомстройкомплекс;
Менеджер по развитию и сопровождению арендных отношений;Екатеринбург;Связной;Телефонные переговоры, Деловая коммуникация, Ведение переписки, Многозадачность, Пользователь ПК, Стрессоустойчивость, 
Врач-терапевт участковый;Сухой Лог;ГБУЗ СО Сухоложская районная больница;Медицинская документация, Медицинское оборудование, Сбор и анализ информации, Пользователь ПК, 
